Batman - The Movie Review. But this for my kids and it was the most boring movie I have ever watched.The shows are more entertaining to watch then the movie 
What about the missing episodes. Why should one buy this series? What about the missing episodes? Are they going to be added later, or this is it? I cannot believe 
The Firm. Great movie but CD not perfoming in the last few scenes. It gets stuck or restarts itself. Very frustrating and more frustrating to have to return new CD 
SUCKS EGGS!. What, another stupid sequel to a crappy horror mess? I did not know that studios were this desperate for some lousy cash. This franchise needs to be destroyed. 
UnBox video not yet working. Will not play once video was downloaded. I get the error message: can not play file, please try again later. error# 0x80040273 I made the 
Beware of Unbox!!!. Amazon is offering a promotion where you are supposed to get a free TV show whenever you buy a DVD in Dec. Well, they charged me for 
Not moved. I m going to assume the book I Captured the Castle is better than the movie. The cinematography is excellent, and the acting is decent all around except 
UnBox video not yet working. Will not play once video was downloaded. I get the error message: can not play file, please try again later. error# 0x80040273 I made the 
Overlong and forced, feels like an imposter. This didn t feel like an authentic Seuss, just as another reviewer has pointed out... The narrative is stiff, the rhymes lacking fluidity 
Clear cutting of Sherwood Forest. Video quality could be better and the appearances of featured star were fewer than expected  
Monotone, mediocre instruction. The level of detail in the instuction varies widely; some asanas are almost painfully dissected, others seemingly glossed over. Also, instruction is delivered in a very serious-sounding 
I love Christmas movies, but this one was both depressing and annoying. From the back cover:Miracles do happen!Award-winning actress Mary Steenburgen TV s JOAN OF ARCADIA, HOPE SPRINGS gives a 
The usual Cardone fare. The Forsaken J. S. Cardone, 2001 I should probably know better by now. And yet I still subject myself to J. S. Cardone movies.In this one, 
Amazon.com likes to take my money. this is another story that I don t know if I like it or not because Amazon.com never sent it too me. this has 
Duped IS the word!!!. Believe it or not, we watched this movie from beginning to end--just to see if there s ANY redeeming feature. What a waste of time! We 
The worst of the worst. As a Will Ferrell fan I will go easy. This was one of the worst movies I have ever seen. Had I seen this in 
WARNING: Wrong Episode!. This item is supposedly titled UFOs: The First Encounters. It is, however, an episode about reincarnation. It is incorrectly labeled. DO NOT PURCHASE unless you are looking 
One of the dumbest movies that I ve ever seen. Back in the early 90 s, Jane March made a big splash internationally with her uninhibited performance in the sexually 
I Know Fred twoo. The personality of a Nazi brownshirt was one of a heightened need for acceptance. Fred Leuchter was painted as such by many people, some who knew 
Beware of Unbox!!!. Amazon is offering a promotion where you are supposed to get a free TV show whenever you buy a DVD in Dec. Well, they charged me for 
AMAZON SUCKS. I live in the UK and Amazon doesn t allow me to download ANY off the NCIS shows. This service should be open to all amazon users......!!!!!!  
Depressing and unrealistic. The Virgin Suicides starring Kristen Dunst, Josh Hartnett, Kathleen Turner and James Woods lacks depth and a convincing storyline. This film is directed by Sofia Coppola Lost 
not big on mixing musical with fantasy. I never saw this movie until i was 16. The girl i was dating at the time loved this movie. The rocky horror 
Old and out-dated. This tape was a total waste of time. Everything about this tape is out-dated. The year is currently 2006 not 1960. I was bored and my 20 
Classic film - Horrible DVD!. Raise the Red Lantern is justifiably recognized as one of the great films of the Nineties and one of the most visually striking movies of 
Disturbing-To say the least. I saw this recently and was to say the least, very disturbed by the video surveilence of Kell KILLING Blackmon. It is a very sad true 
Cuckoo!. Many bright, talented artists and Mel Ferrer came a cropper with this inert misfire. Hudson s novel was probably unadaptable during the studio-bound 50 s -- perhaps now, with 
TERRIBLY MADE. I have no idea why I saw this movie in the first place, perhaps it was because The Jungle Book is a fascinating story. However I was realy 
The usual Cardone fare. The Forsaken J. S. Cardone, 2001 I should probably know better by now. And yet I still subject myself to J. S. Cardone movies.In this one, 
AMAZON SUCKS. I live in the UK and Amazon doesn t allow me to download ANY off the NCIS shows. This service should be open to all amazon users......!!!!!!  
Syri-Sucka... This film is boring, so much so that I could only take 35 minutes of it before I was forced to push stop. This is a soap opera about 
Beware of Unbox!!!. Amazon is offering a promotion where you are supposed to get a free TV show whenever you buy a DVD in Dec. Well, they charged me for 
senseless and absurd. sorry, can t finish this garbage movie. is this girl retarded or what? watching her father been killed in cold blood and got no feeling or emotion 
Better on VHS!!!. This is the WORST transfer to DVD I ve ever seen!!! I think the VHS copy looks and sounds better, do NOT waste your money!!  
watch Kentucky Fried Movie instead. I love these whacky kind of comedys, and when I heard about this one I tried to track it down for about 2 years. Finally 
A disappointment: fails to live up to promise. I m not a Civil War scholar, so I ll defer to reviewers with greater knowledge about the accuracy of what is 
So sleazy you actually giggle at some points!. Sleazy 70s exploitation film with some panache features super-agent Ginger chasing down white slavers. Ample sex and violence will please certain contingents 
Poor support. This was my first download of this type and also my last. I did get it to play with my desktop where I downloaded it but moving it 
